timestamp,uuid,screenOn,timezone,utc_date_time,local_date_time,local_date,local_time,local_hour,local_minute
1484784115,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 00:01:55,2017-01-19 00:01:55,2017-01-19,00:01:55,0,1
1484784387,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:06:27,2017-01-19 00:06:27,2017-01-19,00:06:27,0,6
1484784387,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:06:27,2017-01-19 00:06:27,2017-01-19,00:06:27,0,6
1484784536,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:08:56,2017-01-19 00:08:56,2017-01-19,00:08:56,0,8
1484784536,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:08:56,2017-01-19 00:08:56,2017-01-19,00:08:56,0,8
1484784556,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:09:16,2017-01-19 00:09:16,2017-01-19,00:09:16,0,9
1484784556,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:09:16,2017-01-19 00:09:16,2017-01-19,00:09:16,0,9
1484784627,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:10:27,2017-01-19 00:10:27,2017-01-19,00:10:27,0,10
1484784627,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:10:27,2017-01-19 00:10:27,2017-01-19,00:10:27,0,10
1484784856,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:14:16,2017-01-19 00:14:16,2017-01-19,00:14:16,0,14
1484784856,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:14:16,2017-01-19 00:14:16,2017-01-19,00:14:16,0,14
1484784896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:14:56,2017-01-19 00:14:56,2017-01-19,00:14:56,0,14
1484784896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:14:56,2017-01-19 00:14:56,2017-01-19,00:14:56,0,14
1484785047,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:17:27,2017-01-19 00:17:27,2017-01-19,00:17:27,0,17
1484785047,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:17:27,2017-01-19 00:17:27,2017-01-19,00:17:27,0,17
1484785227,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:20:27,2017-01-19 00:20:27,2017-01-19,00:20:27,0,20
1484785227,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:20:27,2017-01-19 00:20:27,2017-01-19,00:20:27,0,20
1484785287,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:21:27,2017-01-19 00:21:27,2017-01-19,00:21:27,0,21
1484785287,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:21:27,2017-01-19 00:21:27,2017-01-19,00:21:27,0,21
1484785376,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:22:56,2017-01-19 00:22:56,2017-01-19,00:22:56,0,22
1484785376,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:22:56,2017-01-19 00:22:56,2017-01-19,00:22:56,0,22
1484785636,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:27:16,2017-01-19 00:27:16,2017-01-19,00:27:16,0,27
1484785636,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:27:16,2017-01-19 00:27:16,2017-01-19,00:27:16,0,27
1484785796,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:29:56,2017-01-19 00:29:56,2017-01-19,00:29:56,0,29
1484785796,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:29:56,2017-01-19 00:29:56,2017-01-19,00:29:56,0,29
1484786179,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:36:19,2017-01-19 00:36:19,2017-01-19,00:36:19,0,36
1484786179,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:36:19,2017-01-19 00:36:19,2017-01-19,00:36:19,0,36
1484786429,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:40:29,2017-01-19 00:40:29,2017-01-19,00:40:29,0,40
1484786429,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:40:29,2017-01-19 00:40:29,2017-01-19,00:40:29,0,40
1484786489,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:41:29,2017-01-19 00:41:29,2017-01-19,00:41:29,0,41
1484786489,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:41:29,2017-01-19 00:41:29,2017-01-19,00:41:29,0,41
1484786609,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:43:29,2017-01-19 00:43:29,2017-01-19,00:43:29,0,43
1484786609,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:43:29,2017-01-19 00:43:29,2017-01-19,00:43:29,0,43
1484786669,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:44:29,2017-01-19 00:44:29,2017-01-19,00:44:29,0,44
1484786669,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:44:29,2017-01-19 00:44:29,2017-01-19,00:44:29,0,44
1484786699,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:44:59,2017-01-19 00:44:59,2017-01-19,00:44:59,0,44
1484786699,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:44:59,2017-01-19 00:44:59,2017-01-19,00:44:59,0,44
1484786849,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:47:29,2017-01-19 00:47:29,2017-01-19,00:47:29,0,47
1484786849,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:47:29,2017-01-19 00:47:29,2017-01-19,00:47:29,0,47
1484786969,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:49:29,2017-01-19 00:49:29,2017-01-19,00:49:29,0,49
1484786969,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-19 00:49:29,2017-01-19 00:49:29,2017-01-19,00:49:29,0,49
1484787634,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 01:00:34,2017-01-19 01:00:34,2017-01-19,01:00:34,1,0
1484787634,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 01:00:34,2017-01-19 01:00:34,2017-01-19,01:00:34,1,0
1484802486,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 05:08:06,2017-01-19 05:08:06,2017-01-19,05:08:06,5,8
1484802486,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 05:08:06,2017-01-19 05:08:06,2017-01-19,05:08:06,5,8
1484809451,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 07:04:11,2017-01-19 07:04:11,2017-01-19,07:04:11,7,4
1484809451,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 07:04:11,2017-01-19 07:04:11,2017-01-19,07:04:11,7,4
1484814033,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:20:33,2017-01-19 08:20:33,2017-01-19,08:20:33,8,20
1484814033,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:20:33,2017-01-19 08:20:33,2017-01-19,08:20:33,8,20
1484814994,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:36:34,2017-01-19 08:36:34,2017-01-19,08:36:34,8,36
1484814994,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:36:34,2017-01-19 08:36:34,2017-01-19,08:36:34,8,36
1484816142,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:55:42,2017-01-19 08:55:42,2017-01-19,08:55:42,8,55
1484816142,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-19 08:55:42,2017-01-19 08:55:42,2017-01-19,08:55:42,8,55
1484874392,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 01:06:32,2017-01-20 01:06:32,2017-01-20,01:06:32,1,6
1484874392,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 01:06:32,2017-01-20 01:06:32,2017-01-20,01:06:32,1,6
1484881459,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 03:04:19,2017-01-20 03:04:19,2017-01-20,03:04:19,3,4
1484881459,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 03:04:19,2017-01-20 03:04:19,2017-01-20,03:04:19,3,4
1484940310,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:10,2017-01-20 19:25:10,2017-01-20,19:25:10,19,25
1484940310,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:10,2017-01-20 19:25:10,2017-01-20,19:25:10,19,25
1484940325,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:25,2017-01-20 19:25:25,2017-01-20,19:25:25,19,25
1484940325,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:25,2017-01-20 19:25:25,2017-01-20,19:25:25,19,25
1484940345,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:45,2017-01-20 19:25:45,2017-01-20,19:25:45,19,25
1484940345,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:25:45,2017-01-20 19:25:45,2017-01-20,19:25:45,19,25
1484940365,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:26:05,2017-01-20 19:26:05,2017-01-20,19:26:05,19,26
1484940365,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 19:26:05,2017-01-20 19:26:05,2017-01-20,19:26:05,19,26
1484956622,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 23:57:02,2017-01-20 23:57:02,2017-01-20,23:57:02,23,57
1484956622,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-20 23:57:02,2017-01-20 23:57:02,2017-01-20,23:57:02,23,57
1484956656,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-20 23:57:36,2017-01-20 23:57:36,2017-01-20,23:57:36,23,57
1484956656,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-20 23:57:36,2017-01-20 23:57:36,2017-01-20,23:57:36,23,57
1484956716,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-20 23:58:36,2017-01-20 23:58:36,2017-01-20,23:58:36,23,58
1484956716,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-20 23:58:36,2017-01-20 23:58:36,2017-01-20,23:58:36,23,58
1484956816,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:00:16,2017-01-21 00:00:16,2017-01-21,00:00:16,0,0
1484956816,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:00:16,2017-01-21 00:00:16,2017-01-21,00:00:16,0,0
1484956896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:01:36,2017-01-21 00:01:36,2017-01-21,00:01:36,0,1
1484956896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:01:36,2017-01-21 00:01:36,2017-01-21,00:01:36,0,1
1484956976,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:02:56,2017-01-21 00:02:56,2017-01-21,00:02:56,0,2
1484956976,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:02:56,2017-01-21 00:02:56,2017-01-21,00:02:56,0,2
1484957076,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:04:36,2017-01-21 00:04:36,2017-01-21,00:04:36,0,4
1484957076,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:04:36,2017-01-21 00:04:36,2017-01-21,00:04:36,0,4
1484957156,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:05:56,2017-01-21 00:05:56,2017-01-21,00:05:56,0,5
1484957156,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:05:56,2017-01-21 00:05:56,2017-01-21,00:05:56,0,5
1484957236,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:07:16,2017-01-21 00:07:16,2017-01-21,00:07:16,0,7
1484957236,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:07:16,2017-01-21 00:07:16,2017-01-21,00:07:16,0,7
1484957336,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:08:56,2017-01-21 00:08:56,2017-01-21,00:08:56,0,8
1484957336,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:08:56,2017-01-21 00:08:56,2017-01-21,00:08:56,0,8
1484957416,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:10:16,2017-01-21 00:10:16,2017-01-21,00:10:16,0,10
1484957416,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:10:16,2017-01-21 00:10:16,2017-01-21,00:10:16,0,10
1484957516,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:11:56,2017-01-21 00:11:56,2017-01-21,00:11:56,0,11
1484957516,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:11:56,2017-01-21 00:11:56,2017-01-21,00:11:56,0,11
1484957596,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:13:16,2017-01-21 00:13:16,2017-01-21,00:13:16,0,13
1484957596,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:13:16,2017-01-21 00:13:16,2017-01-21,00:13:16,0,13
1484957676,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:14:36,2017-01-21 00:14:36,2017-01-21,00:14:36,0,14
1484957676,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:14:36,2017-01-21 00:14:36,2017-01-21,00:14:36,0,14
1484957756,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:15:56,2017-01-21 00:15:56,2017-01-21,00:15:56,0,15
1484957756,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:15:56,2017-01-21 00:15:56,2017-01-21,00:15:56,0,15
1484957856,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:17:36,2017-01-21 00:17:36,2017-01-21,00:17:36,0,17
1484957856,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:17:36,2017-01-21 00:17:36,2017-01-21,00:17:36,0,17
1484957936,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:18:56,2017-01-21 00:18:56,2017-01-21,00:18:56,0,18
1484957936,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:18:56,2017-01-21 00:18:56,2017-01-21,00:18:56,0,18
1484958016,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:20:16,2017-01-21 00:20:16,2017-01-21,00:20:16,0,20
1484958016,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:20:16,2017-01-21 00:20:16,2017-01-21,00:20:16,0,20
1484958116,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:21:56,2017-01-21 00:21:56,2017-01-21,00:21:56,0,21
1484958116,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:21:56,2017-01-21 00:21:56,2017-01-21,00:21:56,0,21
1484958196,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:23:16,2017-01-21 00:23:16,2017-01-21,00:23:16,0,23
1484958196,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:23:16,2017-01-21 00:23:16,2017-01-21,00:23:16,0,23
1484958276,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:24:36,2017-01-21 00:24:36,2017-01-21,00:24:36,0,24
1484958276,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:24:36,2017-01-21 00:24:36,2017-01-21,00:24:36,0,24
1484958376,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:26:16,2017-01-21 00:26:16,2017-01-21,00:26:16,0,26
1484958376,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:26:16,2017-01-21 00:26:16,2017-01-21,00:26:16,0,26
1484958456,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:27:36,2017-01-21 00:27:36,2017-01-21,00:27:36,0,27
1484958456,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:27:36,2017-01-21 00:27:36,2017-01-21,00:27:36,0,27
1484958536,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:28:56,2017-01-21 00:28:56,2017-01-21,00:28:56,0,28
1484958536,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:28:56,2017-01-21 00:28:56,2017-01-21,00:28:56,0,28
1484958636,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:30:36,2017-01-21 00:30:36,2017-01-21,00:30:36,0,30
1484958636,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:30:36,2017-01-21 00:30:36,2017-01-21,00:30:36,0,30
1484958716,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:31:56,2017-01-21 00:31:56,2017-01-21,00:31:56,0,31
1484958716,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:31:56,2017-01-21 00:31:56,2017-01-21,00:31:56,0,31
1484958796,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:33:16,2017-01-21 00:33:16,2017-01-21,00:33:16,0,33
1484958796,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:33:16,2017-01-21 00:33:16,2017-01-21,00:33:16,0,33
1484958896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:34:56,2017-01-21 00:34:56,2017-01-21,00:34:56,0,34
1484958896,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:34:56,2017-01-21 00:34:56,2017-01-21,00:34:56,0,34
1484958976,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:36:16,2017-01-21 00:36:16,2017-01-21,00:36:16,0,36
1484958976,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:36:16,2017-01-21 00:36:16,2017-01-21,00:36:16,0,36
1484959056,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:37:36,2017-01-21 00:37:36,2017-01-21,00:37:36,0,37
1484959056,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:37:36,2017-01-21 00:37:36,2017-01-21,00:37:36,0,37
1484959156,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:39:16,2017-01-21 00:39:16,2017-01-21,00:39:16,0,39
1484959156,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:39:16,2017-01-21 00:39:16,2017-01-21,00:39:16,0,39
1484959236,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:40:36,2017-01-21 00:40:36,2017-01-21,00:40:36,0,40
1484959236,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-21 00:40:36,2017-01-21 00:40:36,2017-01-21,00:40:36,0,40
1485046641,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-22 00:57:21,2017-01-22 00:57:21,2017-01-22,00:57:21,0,57
1485046641,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-22 00:57:21,2017-01-22 00:57:21,2017-01-22,00:57:21,0,57
1485046680,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-22 00:58:00,2017-01-22 00:58:00,2017-01-22,00:58:00,0,58
1485046680,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-22 00:58:00,2017-01-22 00:58:00,2017-01-22,00:58:00,0,58
1485131478,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-23 00:31:18,2017-01-23 00:31:18,2017-01-23,00:31:18,0,31
1485131478,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-23 00:31:18,2017-01-23 00:31:18,2017-01-23,00:31:18,0,31
1485217093,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-24 00:18:13,2017-01-24 00:18:13,2017-01-24,00:18:13,0,18
1485217168,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 00:19:28,2017-01-24 00:19:28,2017-01-24,00:19:28,0,19
1485289934,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 20:32:14,2017-01-24 20:32:14,2017-01-24,20:32:14,20,32
1485290012,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 20:33:32,2017-01-24 20:33:32,2017-01-24,20:33:32,20,33
1485290990,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 20:49:50,2017-01-24 20:49:50,2017-01-24,20:49:50,20,49
1485293299,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 21:28:19,2017-01-24 21:28:19,2017-01-24,21:28:19,21,28
1485293853,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 21:37:33,2017-01-24 21:37:33,2017-01-24,21:37:33,21,37
1485294755,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 21:52:35,2017-01-24 21:52:35,2017-01-24,21:52:35,21,52
1485296418,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 22:20:18,2017-01-24 22:20:18,2017-01-24,22:20:18,22,20
1485297614,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 22:40:14,2017-01-24 22:40:14,2017-01-24,22:40:14,22,40
1485298996,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 23:03:16,2017-01-24 23:03:16,2017-01-24,23:03:16,23,3
1485299965,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 23:19:25,2017-01-24 23:19:25,2017-01-24,23:19:25,23,19
1485301643,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-24 23:47:23,2017-01-24 23:47:23,2017-01-24,23:47:23,23,47
1485302869,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 00:07:49,2017-01-25 00:07:49,2017-01-25,00:07:49,0,7
1485304435,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 00:33:55,2017-01-25 00:33:55,2017-01-25,00:33:55,0,33
1485306701,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 01:11:41,2017-01-25 01:11:41,2017-01-25,01:11:41,1,11
1485306790,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 01:13:10,2017-01-25 01:13:10,2017-01-25,01:13:10,1,13
1485308236,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 01:37:16,2017-01-25 01:37:16,2017-01-25,01:37:16,1,37
1485309708,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 02:01:48,2017-01-25 02:01:48,2017-01-25,02:01:48,2,1
1485311168,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 02:26:08,2017-01-25 02:26:08,2017-01-25,02:26:08,2,26
1485312771,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 02:52:51,2017-01-25 02:52:51,2017-01-25,02:52:51,2,52
1485313647,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 03:07:27,2017-01-25 03:07:27,2017-01-25,03:07:27,3,7
1485314263,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 03:17:43,2017-01-25 03:17:43,2017-01-25,03:17:43,3,17
1485315821,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 03:43:41,2017-01-25 03:43:41,2017-01-25,03:43:41,3,43
1485316753,3f1d7407-83b5-4fec-8379-6f829b9cf56d,true,Europe/London,2017-01-25 03:59:13,2017-01-25 03:59:13,2017-01-25,03:59:13,3,59
1485317062,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 04:04:22,2017-01-25 04:04:22,2017-01-25,04:04:22,4,4
1485319049,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 04:37:29,2017-01-25 04:37:29,2017-01-25,04:37:29,4,37
1485320549,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 05:02:29,2017-01-25 05:02:29,2017-01-25,05:02:29,5,2
1485321874,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 05:24:34,2017-01-25 05:24:34,2017-01-25,05:24:34,5,24
1485323133,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 05:45:33,2017-01-25 05:45:33,2017-01-25,05:45:33,5,45
1485324642,3f1d7407-83b5-4fec-8379-6f829b9cf56d,false,Europe/London,2017-01-25 06:10:42,2017-01-25 06:10:42,2017-01-25,06:10:42,6,10
